歌名,歌手,曲风,推荐标签,语种,BPM,乐评
晚风,7copy、BT07、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、快乐、爱情、苦情、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、遗憾、感人、,国语,88,这首歌的旋律真的很适合傍晚夕阳即将落幕时，阳台上，18楼，躺在椅子上，看着一点点落下去的夕阳，很放松。
回头是我,精彩最初、,,抒情、悲伤、思念、孤独、,国语,68,
路过人间,郁可唯、,原声带-综艺原声、流行-华语流行、,热血、抒情、动感、悲伤、爱情、思念、浪漫、苦情、正能量、,国语,65,在歌曲《路过人间》中，郁可唯用歌声描绘出人生际遇中的各种情绪，体悟生活中的每一场相聚与别离，为处在片刻纠结与挫折中的听众，提供一种豁达面对和思考人生的视角。伴随歌曲的故事发展，郁可唯富有感染力的嗓音触及听众心中柔软的角落，令人感受到人世间的温度。
手心的蔷薇,林俊杰、G.E.M.邓紫棋、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、KTV、,国语,86,"《手心的蔷薇》是首老派 Quiet Storm 对唱曲，Quiet Storm（寂静风暴）一般指8,90年代的美国当代抒情 R&B，慢板，节奏舒缓，但歌手会通过大量转音来炫技，以丰富音乐变化。"
江南,林俊杰、,流行-华语流行、,抒情、悲伤、爱情、浪漫、,华语,120,
南半球与北海道（温柔女生版）,西罕、,流行、,幸福、快乐、放松、,华语,67,
追梦赤子心,GALA、,摇滚-流行摇滚、,热血、抒情、动感、快乐、爱情、KTV、洒脱、正能量、大气、,国语,71,这首歌的高音部分是对歌曲的主题的极佳诠释，那个破音正好表现出追梦人面对挫折、逆境、困难的绝望和不甘，不相信原本美好的一切就这么没了的彷徨和无奈。
极恶都市,夏日入侵企画、,摇滚、,热血、动感、悲伤、爱情、浪漫、活力、孤独、有氧、家务、,国语,135,我觉得这首歌太适合夏天了，燥热和温柔都蕴藏其中，就像冰镇的可乐一样，碳酸的沁人心脾和可乐的甘甜结合在一起，回味无穷
天后 (Live),薛之谦、,流行-华语流行、,抒情、悲伤、,国语,80,《天后》歌词讲述了一个男人面对爱情付出一切，受到伤害后的迷茫，最终从迷茫中走出，看清事实，选择放手的故事。
琴师,要不要买菜、,国风-古风、,抒情、悲伤、爱情、思念、孤独、酒吧、,国语,79,这个版本的琴师好像故事发生很久之后，故事成了说书人的细细道来，缓缓讲述这个与自己无关的故事，可是语音语调里还带着淡淡悲伤，大概是故事本身过于悲凉吧。
一笑倾城（女声）（翻自 汪苏泷）,藤柒吖、,流行、,KTV、快乐、可爱、幸福、,国语,117,
目及皆是你 (心跳版),小蓝背心、,流行-华语流行、,,国语,120,
是想你的声音啊,傲七爷、,流行-华语流行、,抒情、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、轻快、洒脱、遗憾、,国语,126,这首歌深情、细腻、真实，曲风温柔舒缓，借助雨声将分手后的思念与不舍表现得淋漓尽致，听起来真切动人。歌曲诠释给我们最真实的场景感受，想念充斥在生活中的每一刻：滴答滴，滴答滴，总会拨动焦虑的心弦，其实分别本身是难舍的，分手才是痛苦的。
年轮,不是花火呀、,流行-华语流行、,抒情、,国语,70,感觉这首歌配着封面真的很有感觉，“荒草丛生的青春，倒也过得安稳”刚一听就觉得很有韵味，但怎么都说不上来那种感觉，可能是一种灵魂上的共鸣吧
画心 (男生版),要不要买菜、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,71,
雾里,姚六一、,流行-华语流行、,抒情、紧张、悲伤、抑郁、爱情、思念、慵懒、苦情、放松、治愈、孤独、KTV、洒脱、,国语,120,先是被旋律和唱腔吸引，品了几遍歌词实在太绝了。开头仿佛是颓废自闭，藏进雾里和世界隔离，然而中途一转，却是看透世界的神明主动走入雾气弥漫的领地，享受孤独，享受清醒，自说自话谱写自己的旋律，无人可以定义。
明月天涯 (翻自 五音JW),等什么君(邓寓君)、,国风-国风流行、,悲伤、快乐、孤独、KTV、,国语,120,
我的一个道姑朋友,双笙（陈元汐）、,国风-国风流行、,抒情、悲伤、孤独、酒吧、,国语,77,歌手双笙重新演绎这首歌，她的歌声里多了几分深情，也多了在不可挽回的感情面前更加理智自问的冷静，像是一个在感情里跌跌撞撞后终于成长的少女，借叙述故事的口吻来倾诉自己对过往逐渐释然的心境。
九九八十一（翻自 乐正绫 / 洛天依）,双笙（陈元汐）、南久、易言、樊棋、,二次元、,甜蜜、热血、抒情、动感、爱情、,国语,148,真的算得上是好音乐，历久弥新，每一次听都有不一样的感觉...电音与中国古典乐器的结合，穿插进去的琵琶，竹笛，给人一种闹中有静，虽然路上景色纷呈多彩绚烂，却也还有初心在，，，
万神纪（Cover 星尘 / 肥皂菌|海鲜面）,三无MarBlue、双笙（陈元汐）、易世樊花、,国风-国风流行、,热血、抒情、动感、思念、,国语,83,
追光者（Cover 岑宁儿）,易世樊花、,流行、,,国语,,
天下,高鱼、,国风-古风、,抒情、悲伤、爱情、思念、苦情、放松、KTV、,国语,114,像秋风的温和，这是属于女性的温柔中的豪气，虽然无力但是是为她而无力，无力中有的是无可奈何和曲后的死心，又从另一个角度表达了爱与天下
纸短情长（翻自 烟把儿）,王贰浪、,流行、,,国语,95,
偏爱,张芸京、,流行-华语流行、,抒情、悲伤、苦情、洒脱、,国语,70,夕瑶和飞蓬的主题歌应该就是《忘记时间》景天和雪见的主题歌应该就是《光棍》龙葵与龙阳的主题歌应该就是《此生不换》重楼与紫萱的主题歌应该就是《答应不爱你》长卿与紫萱的主题歌应该就是《偏爱》而全剧的宗旨就是《生生世世的爱》
晚夜微雨问海棠,镜予歌、陈亦洺、喧笑、,二次元-同人作品、国风、,抒情、爱情、KTV、正直、感人、,国语,80,
日不落（温柔版）,轶、,流行-华语流行、,动感、,国语,127,这首歌应该是要抒发什么情感，才写的那么温柔。那种感情也说不出来，感觉很特别特殊，没事的时候听这首歌也感觉很心情很舒畅，很平静那种感觉。这首歌呢应该是那种小清新听的那种，适合甜妹听的。并且加上那种舞蹈配套的，真的太爽了。这首歌跟那种心情悲哀的人听真的很好。感觉很神清气爽，心情愉悦。
给你呀（又名：for ya）,蒋小呢、,流行-华语流行、嘻哈说唱-流行说唱、,甜蜜、抒情、清新、动感、幸福、平静、快乐、爱情、思念、浪漫、放松、憧憬、治愈、轻快、洒脱、感人、,国语,90,暗恋美好却孤寂，太多不确定产生了许多疑问，疑问的增加恰是情感越发炙热的表达。“海底十万米”，爱意隐秘而浓烈。演唱者音色的冷感，有爱无回应的落寞，但更具自我独立之态。旋律中萦绕的忧伤，让歌曲更具层次感。
国王与乞丐,华晨宇、杨宗纬、,流行-华语流行、,抒情、悲伤、孤独、,国语,73,这是华晨宇首次在个人专辑中演绎情歌，在近万首demo里确定了来自马来西亚联合作曲人Mike Chan & Faizal Tahir名为《Kings & Queens》的英文小样，Faizal Tahir是马来西亚摇滚歌手，他十分喜欢这首demo，一度惜卖，几经考虑，决定将歌曲交给华晨宇唱，希望更多的华人听到这首歌曲。
天外来物,薛之谦、,流行-华语流行、,抒情、动感、紧张、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、神秘、酒吧、轻快、洒脱、遗憾、感人、,国语,68,这首歌伴随着鼓点开启的唱腔优美深沉，无尽的情意在鼓声中飘荡，诉说着既倾慕又彷徨的激荡心绪。前段音乐韵律精准地让人仿佛感觉置身于天外，后段词曲质感鲜明，空间的辽阔在歌声中被具像化，像展开的晴朗画卷，不自觉的引领着听众在不同的空间中漫游。
吹梦到西洲,毕琛、凡世Eros、凌世若尘、,国风、,酒吧、抒情、悲伤、,国语,75,
执迷不悟,鱿籽酱、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、感人、,国语,131,
难生恨,DAWN、,国风-古风、,抒情、悲伤、爱情、思念、苦情、KTV、,国语,68,
大雾,张一乔、未知音素、,原声带-广播剧原声、流行、,抒情、,国语,118,喜欢这首歌。不仅是因为歌词，还有钢琴的旋律仿佛直击我的内心，鲸的呼吟引动我心里柔软的自己，一如前世的记忆被今生的美好勾起。也许我上辈子就是一头海中不尽悲鸣的鲸，远远看着所爱，静静沉落海底。
星辰大海,黄霄雲、,流行-华语流行、,抒情、悲伤、放松、憧憬、治愈、孤独、酒吧、正能量、,国语,83,《星辰大海》这首歌曲调悠扬、柔和，歌词温暖且富有诗意。整体编曲激昂澎湃，恢弘大气，伴随着旋律洋溢出来的真挚情感耐人寻味，黄霄雲将她那天籁般的高音和这首歌曲的意境完美的融合，为这凛冽寒冬带来了一抹暖意。
失眠飞行,接个吻，开一枪、沈以诚、薛黛霏、,电子-电子流行、,甜蜜、抒情、清新、动感、幸福、梦幻、可爱、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、治愈、KTV、正直、轻快、洒脱、正能量、,国语,95,仅听旋律，就忍不住悸动，开始女生部的词也是甜甜的，可后来男生部的词却是透着一种思念的感伤，这样的落差使人再次反思女生部的词，这种酸甜混杂的感觉增加了歌的深度，最后“我想和你”的呐喊，炙烤着折磨着感动着听者的心灵，明明相爱却受着考验，有类似经历的人更是感同身受。
岁月神偷,等什么君(邓寓君)、,流行-华语流行、,抒情、悲伤、爱情、苦情、,,119,
虞兮叹,闻人听書_、,国风-古风、,热血、抒情、动感、悲伤、爱情、思念、苦情、KTV、正直、有氧、家务、,国语,84,歌词配乐唱腔都太棒了，仿佛把一幅幅西楚霸王最后一战前的场景映然眼前，让人不禁产生对一世英雄垂幕的惋惜之情。
故里逢春,喔喔、,国风-国风流行、,抒情、紧张、悲伤、快乐、思念、放松、治愈、神秘、轻快、,国语,85,唱出来的感觉真的就像是炊烟慢慢渡过百川千万里，仿佛长河真的可以流入故里，带着淡淡的苍茫之感，安静又寂寥
纸短情长,花粥、,民谣-华语民谣、,抒情、,国语,95,花粥的这首歌的声音懒散而不庸长，情感完全孕育在歌词中，让人心情突然舒畅又会慢慢陷入感情的沉思，听的让人心中舒坦。
赤伶,是二智呀、,国风-古风、,抒情、悲伤、爱情、思念、苦情、放松、,国语,67,这个版本是娓娓道来，就像微风吹进心底，原版是蓬勃而出，像烟花于心底绽放，充满力量。
写给黄淮,邵帅、,民谣-华语民谣、,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,120,很奇怪，前奏给我的感觉是温暖轻松的，旋律也是平静踏实的，像是娓娓道来一个平淡朴素的故事。但邵帅的烟嗓加上他清晰的咬字，让这歌的词，刺青一般，极细却尤其用力地扎在人心脏上。看似释怀，却能让人听出极其克制的疼痛，说者想发泄又无处释放，听者想安慰又无从开口，这种相互拉扯的窒息感，要命。
四季予你,程响、,流行-华语流行、,甜蜜、抒情、动感、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、孤独、轻快、,国语,70,歌词的意思是在每一个季节都希望能够陪伴爱人左右，跟他一起看岁月的流逝，看四季的变化。不管是温暖的春天、炎热的夏天、 凉爽的秋天还是寒冷的冬天都一起度过。这是一首情歌，女声低低絮语仿佛就在耳边，轻轻诉说着自己的美好期待。
踏山河,七叔-叶泽浩、,国风-国风流行、流行-华语流行、,抒情、动感、悲伤、快乐、爱情、思念、浪漫、苦情、孤独、正能量、,国语,85,歌词含义是朗朗恢弘的旋律掩不住豪迈，万马奔涌的壮观，长枪刺破长空的果决，万里黄沙滚滚翻腾，烟尘中夹杂着兵将们的血水，浓稠又腥戾。背景故事是在各国纷争的战乱时代，一位热血少年正成长为乱世英雄，麾下将士亦是英勇豪迈。朗朗恢弘的旋律里，藏着每个男生心中那个英雄梦
会不会（吉他版）,刘大壮、,民谣-华语民谣、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、憧憬、孤独、遗憾、,国语,116,这首歌的伴奏只有吉他，简单但是旋律好听、清新，歌手的嗓音配上简单、缓慢的旋律和感人的歌词，穿透力十分强。
日不落(抒情版),JjIiHhAaNnGg、陈渝、Haagen Dazs、花房种鱼、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,110,这首歌反而像日已落而马上又要升起了。和平鸽窃窃低语，禁卫军被安葬，躲过一劫的你在平民窟的角落怀念上一个帝国的昌盛。腥臭，枯叶，皮革，一切都不那么重要了。
无人之岛,鸣小明、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、,国语,124,前奏更适合舒缓一些进来，这样会有一种淡淡忧伤的基调，然后越来越来撕心裂肺，更有感觉吧。这一首的话，一进来就感觉把情绪发挥完了，有点突兀，让人没做好准备。
那丝也有春天（刘哈哈与大先生）,叶建楠YJN、,节奏布鲁斯、,甜蜜、抒情、悲伤、快乐、爱情、思念、,国语,94,突然又听到这首歌，感觉仿佛又回到了那个春天，一切都很美好，不会胡思乱想，没有很多烦恼与压力，只有眼前的你和对未来的美好憧憬。
Wonderful U (Demo Version),AGA、,流行-欧美流行、,抒情、清新、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、KTV、遗憾、,英语,178,她们说这首歌像是在草坪上轻轻跳舞，柔和而宁静；而我感受的却是忧伤与惆怅。漫漫历史，悠悠时光，缘分是瑰丽魔幻的说法，我仍旧相信一切皆有安排，缘分终会到来。
海底,吴炳文、,,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,107,优美的歌声缓缓回荡，宛如百灵鸟一般，飞到我耳边，又飞到我面前
拾忆（抖音版）,王巨星、,流行-华语流行、,抒情、悲伤、,国语,67,
海底,一支榴莲、,流行-华语流行、,抒情、动感、悲伤、平静、抑郁、快乐、爱情、思念、苦情、放松、孤独、轻快、遗憾、,国语,122,这首歌真的太绝了。声音的纯净和清澈打造出无尽的空灵，有种遏制不住的孤寂随着音乐流淌，沉醉于其中像是被海风轻拂，在浪花起伏时一呼一吸。深处穹顶的净透和大海的深邃，处天与海的悠悠中，流连忘返那安静的孤寂。
好想爱这个世界啊,华晨宇、,流行-华语流行、,抒情、幸福、悲伤、抑郁、快乐、爱情、思念、放松、憧憬、治愈、孤独、KTV、正直、轻快、正能量、遗憾、感人、,国语,80,"这首《好想爱这个世界啊》是华晨宇“火星三部曲""中的第一首，也是他专门为抑郁症群体所创作的。华晨宇以真挚细腻的演唱，温暖有力量的嗓音，表达着对世界的感知与理解:用阳光温暖世界，用人心的温度为他人拨开阴霾。"
侧脸,于果、,流行-华语流行、,抒情、动感、悲伤、抑郁、快乐、爱情、思念、苦情、放松、孤独、酒吧、遗憾、,国语,81,这首歌不止有分开的伤感，更多的是断绝的解脱，有力量的伴奏与歌声似乎传递着决心
爱你,王贰浪、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、,国语,63,这种感觉，像是疲倦的鸟兽终于找到了归巢，像是绝望的溺水者终于找到了广阔而温暖的土地，像是荒芜之河边留下雨水的痕迹，我们终将在茫茫天地间相会。
怎么能忘了（不插电）,程响、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、,国语,103,
云烟成雨,房东的猫、,原声带、流行-华语流行、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、放松、治愈、孤独、酒吧、家务、通勤、,国语,76,喜欢这首歌，好像是在夏日的午后喝着酸酸甜甜的柠檬水，回忆年少的爱恋，平静却温暖。
愿你余生漫长,王贰浪、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、,国语,128,这首歌真棒，歌词很美，旋律很动听，混合歌手浑厚的中低音，给人一种淡淡的怅然忧伤，一个人静下来听，仿佛时间停滞，勾起了一些多年前错过的人和事，这便是音乐之美吧。
夏天的风,火羊瞌睡了、,流行-华语流行、,抒情、清新、动感、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、孤独、酒吧、,国语,119,背景的钢琴音和女声都很清晰，略带青春感，散发着清新气质，让我感觉到夏天的感觉，我很喜欢夏天，每个夏天我都过得很开心。那种慢慢的节奏、清新的女声，就像懒懒地躺在树下乘凉，天气很热，一股清风吹来的那种舒适感。
盛夏的果实,阿虾、,流行、,抒情、悲伤、爱情、苦情、孤独、酒吧、,国语,70,
我可以,房东的猫、,流行-华语流行、,甜蜜、抒情、清新、悲伤、爱情、思念、浪漫、苦情、放松、治愈、,国语,69,就像是在晚自习后的操场，吹着温柔的晚风，身边有个安静的女孩子抱着吉他唱着歌，弹出每一一个音符都会变成星星，她的声音总是有些柔弱，但是唱出的歌却能让人看到希望。
这一生关于你的风景,枯木逢春、,民谣-华语民谣、,抒情、悲伤、抑郁、快乐、爱情、思念、苦情、孤独、轻快、,国语,98,我以为这首歌出来会是很华丽，没想到颠覆了枯木作词的风格，它很平常，所有的词平常到随时都可以说出口，副歌的“能够把你照亮”完全不输于“陪在你身旁”，很简单的歌词，曲调也很温和，像十八岁时喜欢一个人一样，轻轻一眼就可以红了脸。
我要找到你 (正式版) (翻自 陈明),张老板、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、,国语,135,
世间美好与你环环相扣,柏松、,民谣-华语民谣、,抒情、清新、悲伤、快乐、思念、放松、憧憬、治愈、孤独、轻快、洒脱、正能量、感人、,国语,69,这首歌给我的感觉就是那种“初夏清晨阳光洒落在窗台，空气中是那种甜甜的淡淡的花香，你睡到自然醒，对美好的未来充满希望”。或者是“冬夜里一家人在一起，奶白而又温暖的灯光下，各自做着自己的事情，温暖而又温馨……”
勇气,棉子、,流行-华语流行、,抒情、,国语,70,听这首歌总是给我一种还是高中的感觉，现在想想就是阳光正好，下课的教室里吵吵闹闹，欢愉的操场篮球场上，哈哈大笑汗流浃背的样子。
大眠 (完整版),小乐哥（王唯乐）、,流行-华语流行、,抒情、悲伤、思念、,国语,60,这首歌的旋律十分的低沉，也对应了人们失恋之后的心情，与人们的想法相同，同样的歌词也是十分的映照了人们内心的想法，给人即使没有失恋也感觉失恋了一样。
一腔诗意喂了狗,花粥、,民谣-华语民谣、,悲伤、可爱、快乐、爱情、慵懒、放松、孤独、酒吧、轻快、,国语,92,花粥的歌就像淡淡的栀子花香，就像绵雨后湿润清爽的空气，简单脱俗。一开始听她的歌觉得太单调、无味，后来，当情不自禁哼着它，我才恍然大悟。有些歌不用精致华丽的唱腔，不用感人至深的歌词，不用饱经沧桑的音色，就可以淡淡地，轻轻地，悄无声息地浸染你整个心。一首歌如此，一个人亦如此。
不二臣,徐秉龙、,流行-华语流行、民谣、,抒情、悲伤、爱情、思念、苦情、孤独、学习、酒吧、,国语,124,
拜无忧（Cover 萧忆情）,岚之调、,国风-古风、中国音乐、,抒情、放松、KTV、,国语,86,
所念皆星河,CMJ、,轻音乐-流行轻音乐、,抒情、动感、幸福、平静、梦幻、快乐、爱情、浪漫、放松、憧憬、治愈、暴走、感人、家务、通勤、,纯音乐,65,这首歌的旋律很轻快，仿佛看到了一个小女孩坐在草地上，黑压压的天空挂满了星星，群星闪耀，组成一片巨大的银河，好似白色的瀑布宣泄下来，女孩抬头望望天空，好似在思恋一个人，甜蜜而美好。
青丝,等什么君(邓寓君)、,国风-国风流行、,抒情、悲伤、爱情、思念、苦情、放松、治愈、孤独、酒吧、,国语,105,君君的歌声很像春天潺潺流淌着的小溪，像夏天的微风拂过，像秋天落叶纷飞，像冬天漫天飞舞的雪花
亦是此间少年（demo）,枯木逢春、,民谣-华语民谣、,甜蜜、抒情、悲伤、平静、爱情、思念、苦情、放松、憧憬、治愈、孤独、KTV、酒吧、洒脱、正能量、激烈、遗憾、感人、,国语,107,刚听两句就有一种无比的亲切感，仿佛看到了一个少年模仿着想象中的“大人”潇洒而谈，述说过往，述说未来。虽是模仿，却有种“大人”不会有的少年豪气与傲气。
你是人间四月天,邵帅、,流行-华语流行、民谣、,抒情、悲伤、快乐、,国语,120,《你是人间四月天》带着昂扬的诗意和希望，唤醒了今年颓丧的春风，在这首歌里找到了春天的气息啊。林徽因用她的五彩笔为我们描绘了一幅四月天的春景图，整首诗用轻灵美丽的笔调为读者展现了孩子的天真烂漫和活泼开朗，表达了一位母亲对孩子深沉的爱
起风了,买辣椒也用券、,流行-华语流行、,热血、抒情、清新、动感、幸福、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、苦情、活力、放松、憧憬、治愈、孤独、酒吧、洒脱、亲情、友情、遗憾、感人、,国语,75,原版的《起风了》，就像一个人走在乡间的小路上，四下无人，远方的天蔚蓝辽阔，迎面而来的风很暖，让人想起了从前。歌声透露出一种随意洒脱的感觉，不是为了炫技，而是唱给自己听！整首歌是一种慵懒自由的氛围！
白羊,徐秉龙、沈以诚、,民谣-华语民谣、,抒情、动感、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、放松、治愈、酒吧、轻快、暴走、家务、通勤、,国语,53,好温暖的旋律啊，好像有一只软软的白羊，永远在那里静静地听着我的抱怨，听着我的哭诉，却不懂怎么安慰，只好笨笨的抱抱我
纸短情长 (完整版),烟把儿、,流行-华语流行、民谣、,抒情、清新、悲伤、爱情、思念、苦情、放松、孤独、酒吧、,国语,96,听起这个词，这个旋律我回忆自己在春夏交际的日子，独自坐着绿皮卧向着南方出发。湿漉漉的天气，陌生的街道，看着市井小民的生活我也融入这一切，生活真的很美好、愿与您共存。
一直在等待,JSore、,流行-华语流行、嘻哈说唱、,动感、活力、,国语,120,
没理由怪你,kKzk赵珂、,嘻哈说唱-中文嘻哈、,抒情、悲伤、抑郁、,国语,82,
迷失的黑夜,吴炳文、sea蕊、,流行、嘻哈说唱-中文嘻哈、,抒情、悲伤、爱情、思念、,国语,89,
消散的味道,高旭、,嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,动感、悲伤、活力、遗憾、,国语,129,好喜欢前奏 有种身处迷雾里的孤独感却又好自由
凌晨三点钟,刘至佳、,嘻哈说唱-流行说唱、,抒情、悲伤、可爱、快乐、爱情、思念、放松、孤独、,国语,119,
暴雨滴答滴,石家庄男孩、空匪、Chency、,流行-华语流行、嘻哈说唱-流行说唱、,热血、抒情、动感、幸福、悲伤、快乐、爱情、苦情、活力、憧憬、酒吧、轻快、,国语,84,
只是我不说,安定區Stable zone、Lion_Z狮子、KIND、,流行、嘻哈说唱、,抒情、,国语,55,
戒不掉的烟,烟(许佳豪)、超星、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、酒吧、,国语,117,
爱情自闭症,前男友、,流行-华语流行、嘻哈说唱、,动感、悲伤、梦幻、放松、,国语,89,
How are U,NaCho、,嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,夜店、,国语,90,女声很棒，女声若保持中低音张力突出抓耳效果，不要追求音域宽度，坚持吐字清晰但慵懒的风格，或可以尝试轻电音节奏路线(不是混音)，那样会很有竞争力。我的手机铃声就是女声旋律部分。
拉过勾的,陆虎、Pslow、,嘻哈说唱-流行说唱、,抒情、悲伤、,国语,65,
我都明白,Sapling、费米Frieme、范倪Liu、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、酒吧、,国语,84,
凋零的花,高旭、,嘻哈说唱-旋律说唱、,抒情、动感、爱情、思念、浪漫、苦情、,国语,117,
爱过恨过,刘兆宇、果妹、,流行-华语流行、嘻哈说唱-流行说唱、,动感、,国语,122,
以何身份,高旭、,嘻哈说唱-中文嘻哈、,抒情、悲伤、思念、遗憾、,国语,120,
敷衍设定,刘大拿、刘思达LOFTHESTAR、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、幸福、悲伤、快乐、爱情、浪漫、苦情、憧憬、轻快、遗憾、,国语,76,
还记得他,单小源、孙羽幽、,流行、,放松、KTV、,国语,109,
我知道你,励阳、徐君、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、抑郁、爱情、思念、苦情、放松、治愈、孤独、遗憾、感人、,国语,87,喜欢前奏的女声，像是冬季的一抹暖阳照我心底。
如何拯救,洛.、张可玥、,流行、嘻哈说唱-流行说唱、,动感、放松、,国语,57,
等待阴天,GRK陈梓杰、Vonjee、申月然、樊音悦动、,嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,抒情、悲伤、,国语,84,
后会 有期,程安、,嘻哈说唱、,抒情、悲伤、思念、,国语,89,
自我救赎,WillYoga王颢霖、,流行、,抒情、爱情、思念、浪漫、,国语,150,
可能是我,克然Eli、南北方舟、,流行-华语流行、,抒情、爱情、思念、浪漫、校园、,国语,78,
阿司匹林,王以太、,嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、嘻哈说唱-意识说唱、,抒情、,国语,133,闪火真的有自己的风格，低的很舒服，总是距离到底有一段距离，这段距离真的拿捏的很好，就像是雄鹰低空飞行，沉稳又飘忽不定，但是力量又很足。
条件反射,Lil Jet、,嘻哈说唱-陷阱说唱、,抒情、动感、悲伤、爱情、浪漫、酒吧、,国语,76,
你不值得,高旭、刘思达LOFTHESTAR、,嘻哈说唱-流行说唱、,抒情、悲伤、,国语,69,
因为你,艾热 AIR、,流行-华语流行、嘻哈说唱-旋律说唱、,甜蜜、动感、幸福、快乐、爱情、慵懒、浪漫、放松、,国语,105,
远离我,SupreCh、,嘻哈说唱-旋律说唱、,抒情、,国语,89,
他不懂,王贰浪、俞天时KOZAY、,流行-华语流行、嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、,抒情、动感、悲伤、思念、苦情、放松、治愈、遗憾、,国语,67,
诀爱·尽 (LIVE版),盛宇D-SHINE、詹雯婷、,原声带-综艺原声、嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、,抒情、动感、悲伤、快乐、爱情、活力、放松、憧憬、治愈、轻快、洒脱、大气、感人、,国语,142,
00:01,YKEY、,嘻哈说唱、,动感、放松、孤独、悲伤、,国语,109,
辩解,刘凯迪、尾巴Viola、,嘻哈说唱-中文嘻哈、,动感、悲伤、放松、酒吧、,国语,72,
886,YKEY、,嘻哈说唱、,动感、思念、抒情、酒吧、,国语,80,
伪装,董唧唧、Aioz、,流行-华语流行、,动感、活力、放松、,国语,142,
声音,YOUNG、刘思鉴、,嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、嘻哈说唱-中文嘻哈、,抒情、动感、紧张、悲伤、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、治愈、孤独、遗憾、感人、,国语,107,
躲避,Fi9江澈、刘兆宇、,嘻哈说唱-流行说唱、,抒情、悲伤、爱情、思念、浪漫、酒吧、,国语,62,
即兴 (说唱版),HeRo.H、小咪、,嘻哈说唱、,抒情、悲伤、爱情、思念、苦情、放松、,国语,120,或许，世间没有感同身受。但当莫名其妙的感觉和气氛蔓延。有一瞬间，我感觉整个世界都统一了。没有那些悲哀，也没有那些幸福。一切归于平静。
备注,沧桑Cang333、,嘻哈说唱-流行说唱、,抒情、悲伤、快乐、爱情、思念、孤独、轻快、遗憾、,华语,65,
阴霾,高旭、Subs 张毅成、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、,国语,65,
雨越下越难听,Aioz、,节奏布鲁斯-嘻哈灵魂乐、,抒情、浪漫、爱情、动感、放松、,国语,89,
别再来我梦里,Sapling、#0000FF、菲菲公主、,嘻哈说唱、,抒情、悲伤、思念、,国语,103,
要我怎么忘记,胡期皓、,流行-华语流行、嘻哈说唱、,抒情、悲伤、爱情、孤独、,国语,65,
你最近怎么样,小好14、Jac、,嘻哈说唱-流行说唱、,抒情、悲伤、爱情、思念、,国语,128,
忘不了的是你（说唱版）,制造热搜、超星、池鱼、,嘻哈说唱-中文嘻哈、,抒情、动感、爱情、思念、浪漫、活力、,国语,133,在很冷的季节里让人产生温暖的错觉  就像我遭遇的大部分浪漫
整个冬天都是你,陈奕楠、knowme、艾纳德、,流行-华语流行、嘻哈说唱、,抒情、动感、爱情、思念、放松、酒吧、,国语,95,
