歌名,歌手,曲风,推荐标签,语种,BPM,乐评
浪漫主义 (0.8x),绪酱、,,,,,
流浪,江辰、王朝、,慢摇DJ-慢摇、嘻哈说唱-流行说唱、嘻哈说唱-融合说唱、,抒情、悲伤、爱情、思念、苦情、,国语,64,
红色高跟鞋(0.88x),swagger、,慢摇DJ-慢摇、,动感、抒情、爱情、放松、慵懒、快乐、悲伤、治愈、遗憾、思念、平静、抑郁、,国语,77,
寂寞沙洲冷,于潼、,流行-华语流行、,抒情、悲伤、,国语,124,于潼的歌声仿佛把我们带到了沙漠，北风呼啸的沙漠，遍地寒冷。像是在诉说爱到极致是孤独，孤独寒冷到想思念而不知道可以思念谁。
沉沦与遐想（0.8x）,WF_Liang、,,,,,
蔡健雅-红色高跟鞋（0.85x变速降调）（SongLong remix）,SongLong、,,,,,
特别的人（0.8x）,WF_Liang、,,,,,
就这样吧×0.8,江峙、Eliaukub、,慢摇DJ-慢摇、,抒情、悲伤、慵懒、放松、,国语,68,
第三人称（0.8x）,WF_Liang、,,,,,
我爱你,刘大拿、刘思达LOFTHESTAR、,流行-华语流行、,动感、悲伤、活力、有氧、家务、,国语,95,
KissKiss love9,V也、,慢摇DJ-慢摇、,梦幻、放松、悲伤、动感、抑郁、,,157,
一样的月光（0.8x）,CO1、,慢摇DJ-慢摇、,热血、动感、悲伤、爱情、浪漫、,国语,110,歌曲的三组排比，仿佛是过去一切的回忆，在表面平静的情绪下蓄势，紧接着又是一连串的排比“一样的笑容，一样的泪水，一样的日子，一样的我和你”，速度加快，力度加大，激情奔涌。
say yes [0.8],甜、,,,,,
末班车（0.8x）,CO1、,慢摇DJ-慢摇、嘻哈说唱、,动感、放松、浪漫、爱情、,国语,111,第一次发生关系后早晨，他开车送我去机场，上车第一首歌就是这首歌，当时这首歌入耳，有微妙的感觉，预感不太好。果然他现在成了轻而易举能影响我情绪的人，多希望可以回到那个暴雨过后的早晨，我还很洒脱淡然，他丝毫没影响到我，他小心翼翼热情浪漫，而我内心还未有波澜…
magnolia（0.7x）,鱼是不是喝醉了、,慢摇DJ、,放松、,英语,98,
给你呀（0.8）,花、,,,,,
胡,花、,,,,,
我爱你（0.85）,花、,,,,,
我看过,DDCRA、,,,,,
你的歌声（0.8x）,榴莲鲨鱼、,,抒情、悲伤、抑郁、爱情、思念、浪漫、放松、,纯音乐,111,
太多的爱（降调0.9x）,文具盒、流川枫77、,慢摇DJ、,抒情、抑郁、悲伤、,国语,111,这首歌是情绪、耳朵与心脏的共鸣，歌词里有《太多的爱》让我们消化，让我们感受。
像鱼（降调版）,电音老傅、,流行、,抒情、放松、,国语,69,
绿色（0.8x）,WF_Liang、,,,,,
素颜-素颜（百川江柒 remix）,百川江柒、,,,,,
万拒吉他版（0.8 remix）,听不完的wyy、,,,,,
晚风（0.8 remix）,听不完的wyy、,,,,,
darling0.8（remix）,听不完的wyy、,,,,,
零碎离,TOMO、,流行-器乐流行、,抒情、动感、悲伤、,英语,124,
不值得（0.9x）,CO1、,节奏布鲁斯、,抒情、悲伤、爱情、,国语,72,虽然歌名叫做不值得，但从听起来有一种倔强的感觉，如同在半夜独自哭了许久，最后决定放下欺骗自己的倔强
暗恋过 结局呢慢版,Wangzihui、,,,,,
别让我放不下（slowed）,sn1b4、,慢摇DJ、,抒情、悲伤、爱情、思念、浪漫、放松、,纯音乐,92,
给陌生的你听（0.8X）,黎耀辉、,嘻哈说唱、,悲伤、,国语,68,
灰色轨迹(尾奏变速版),05L.、,,抒情、爱情、思念、浪漫、,纯音乐,66,
篝火旁（0.8X）,黎耀辉、,嘻哈说唱、,悲伤、,国语,161,
徐秉龙-孤身（0.8x）（016Asuka remix）,016Asuka、,,,,,
Psychedelic,Сирали、,,动感、紧张、爱情、浪漫、活力、神秘、,英语,119,
船票,Wangzihui、,,,,,
Like That（0.8x）,Tucci、,慢摇DJ、,动感、活力、放松、,英语,100,
防（0.8X）,Wangzihui、,,,,,
心如止水（0.9X）,黎耀辉、,流行-华语流行、,动感、,国语,56,
左肩（降调版）,九千七、,流行、,悲伤、,国语,63,
特别的人（降调版）,电音老傅、,流行-华语流行、,抒情、悲伤、爱情、浪漫、,国语,70,
一笑倾城（慢放降调完整版）,兰摧玉折、,,抒情、放松、动感、,纯音乐,94,
葬（slowed）,澜兰、,慢摇DJ-慢摇、,动感、活力、,国语,112,
h3R3-他只是经过（YaNcyP1e0 remix）,YaNcyP1e0、,慢摇DJ-慢摇、,抒情、动感、悲伤、,国语,169,
全部都是你(0.75 -3),雾无眠、,,,,,
for ya（slowed+降调）,澜兰、,慢摇DJ-慢摇、,,国语,77,
Ephemeral Memories（slowed+降调）,澜兰、,慢摇DJ-慢摇、,抒情、放松、,纯音乐,64,
像极了(×0.8 XiaoF),AixRich、,慢摇DJ-慢摇、,动感、悲伤、,英语,83,
for ya（x0.74）,Anuo.、,,,,,
★kiss me baby☆（slowed+3d）_,澜兰、,电子、,动感、,英语,99,
给陌生的你听（0.8x）,CO1、,流行-华语流行、,抒情、动感、紧张、悲伤、爱情、浪漫、活力、神秘、,国语,149,
落空（emo慢版）,朱兴东、,,,,,
再也没有（0.8x）,WF_Liang、,,,,,
戚薇-你是对的人（0.8x）,宇、,慢摇DJ-慢摇、,抒情、悲伤、思念、,国语,81,最近很喜欢降调 降的不是音调是感觉 喜欢这种类似于沉溺于大海的窒息的感觉 刚好也不会有人把我打捞起
爱笑的眼睛（慢版）,黎耀辉、,流行-华语流行、,抒情、悲伤、爱情、思念、,国语,111,
我们俩（慢版）,黎耀辉、,,悲伤、爱情、抒情、KTV、孤独、浪漫、,国语,99,
他只是经过 (0.8x),绪酱、,,,,,
Leave Me Alone （0.8X）,Wangzihui、,,,,,
先说谎的人（0.8X）,涵の心事.、,,,,,
无感（纯音乐）0.8x慢速（remix）,B216_、,,抒情、爱情、思念、浪漫、,纯音乐,99,
干物女(WeiWei)×0.8,朴永纯、,,,,,
love9（0.8×）,愛、,,,,,
一样的月光,朴永纯、,,,,,
默（0.8×）,XXXDAION、,,,,,
那年夏天也曾想起你,神漫.Music、,,,,,
还是分开（0.8x）,文、,,,,,
还是会想你（emo慢版）,圈圈菌、,流行-华语流行、,抒情、悲伤、思念、酒吧、,国语,70,
楼顶上的小斑鸠(0.8x),呢喃、,,,,,
我的名字(0.8x),呢喃、,,,,,
2.14(0.8x),呢喃、,,,,,
心跳的证明(0.8x),呢喃、,,,,,
坏女孩(0.8x),呢喃、,,,,,
我爱你,王菲、,流行-华语流行、,,国语,72,
她离开我的时候（深情版）,王鹤、,嘻哈说唱、,抒情、悲伤、孤独、,国语,,
你会想起我吗在某天. (新版),吕迪、,电子、,平静、放松、,纯音乐,107,
热门语录,fish1、,,,,,
可不可以,张辉盛、,慢摇DJ-慢摇、流行、中国音乐-民族歌曲、,放松、,国语,,
予你,队长、,流行-华语流行、,甜蜜、热血、抒情、清新、动感、幸福、紧张、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、神秘、学习、正直、轻快、黑暗、烦躁、洒脱、正能量、激烈、大气、友情、遗憾、感人、惊悚、,国语,65,这首歌真的有种救赎的感觉，前面先弱，后面渐渐变强，一段一段得加力，就如同救赎般，真的很喜欢这些原耽的官方主题曲都制作超级用心，歌词就像跟我们讲述一篇救赎的故事
悬溺（1.1x）,萧潇、,,,,,
坏女孩,薇薇、,,,,,
Letting Go（0.8）,Felix-zor、,,,,,
春娇与志明（0.9x变速降调）,SongLong、,,,,,
遗失的心跳 0.8x 完整版,薇薇、,,,,,
在你的身边 (0.8x),慢热的气球、,慢摇DJ、节奏布鲁斯、流行、,抒情、悲伤、抑郁、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、洒脱、遗憾、感人、,国语,81,来自0.8x的别样感觉让这首老歌再度翻红。歌曲由盛哲独立完成词曲和制作，融合了华语流行的细腻及欧美流行的能量。风格上融合流行，电子，R&B元素，塑造出明朗饱满的中文节奏流行。
红色高跟鞋(0.8x),短暂的爱、,慢摇DJ、,动感、悲伤、爱情、浪漫、放松、KTV、,国语,70,
偏爱（0.8x）,WongKarKwoo、,,,,,
起风了（间奏0.8x）,十一、,慢摇DJ、,梦幻、放松、抒情、悲伤、浪漫、爱情、,纯音乐,62,他笑起来的时候嘛。在我看来是一种春季限定的明朗感觉，干净而温和。他的笑眼啊像温柔的暮霭，似山间淡淡云月，能够数次地让人心动。
唯一（0.8x）,WF_Liang、,,,,,
可不可以0.8,走不進你心裡、,,,,,
我好想你（0.8X）,-伍i、,,,,,
还是分开（降调）,梓辰zichen、,流行-华语流行、,悲伤、KTV、,国语,116,
我知道你+怎么办我爱你（本兮）,s1.别网恋、励阳、,,KTV、放松、,国语,177,
阿拉斯加海湾（0.9）,Felix-zor、,,,,,
到此为止(0.8),诗忆、,,,,,
剩下的盛夏 0.9x,茫衫、,,,,,
如果爱忘了 0.8x,七十二時、,,,,,
死在江南烟雨中(伴奏0.8),何子鸠、,,,,,
坏女孩,AR、,,,,,
我知道 0.8x,Blackly、,流行、,KTV、悲伤、孤独、抒情、平静、放松、治愈、感人、慵懒、憧憬、思念、苦情、遗憾、,国语,92,
倒数（0.8x）,后厂痴情组、,,,,,
追光者,岑宁儿、,流行-华语流行、,抒情、悲伤、KTV、,国语,71,这首歌的前奏一响起来仿佛看到了一束阳光从树丛中洒落，在阳光中追逐那个可以做我的光的人
星,谭咏麟、,流行、,抒情、放松、KTV、,粤语,81,
为了你 为了我,蔡兴麟、,流行、,抒情、动感、,粤语,86,
稀客,杨千嬅、,流行-粤语流行、,抒情、,粤语,120,前奏刚响便陷入回忆无法自拔。高中时起床铃声设置了这个，每周一和周三都能见到他，那是我暗淡青春中最热烈的期待。
谁令你心痴,邓瑞霞、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,75,
笑看風雲,群星、,世界音乐、流行-粤语流行、,,粤语,121,这首歌太有香港的感觉了，前奏一出，就仿佛回到了八九十年代的香港街头。
晚秋,黄凯芹、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,82,
不可一世,Beyond、,摇滚-流行摇滚、,热血、动感、KTV、,华语,,
心声,邝美云、,原声带-电视剧原声、流行-粤语流行、,抒情、爱情、浪漫、,华语,,
情难自控,黎明、,原声带-电视剧原声、流行-粤语流行、,抒情、,粤语,137,
最爱是谁My Dearest,张国荣、,流行-粤语流行、,,粤语,82,
遥远的她 (Live),张学友、,流行-粤语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、,粤语,69,
爱才,卫兰、,流行-粤语流行、,抒情、,粤语,67,
女神,郑欣宜、,流行、,抒情、KTV、,粤语,82,
求你讲清楚,吕方、,流行-粤语流行、,抒情、,粤语,71,
风继续吹,张国荣、,流行-粤语流行、,热血、抒情、动感、悲伤、KTV、,粤语,62,
大约别离时,关正杰、,流行-粤语流行、,抒情、悲伤、思念、KTV、,粤语,75,
是雨是泪,许冠杰、,流行、,抒情、放松、KTV、,粤语,77,
随想曲,徐小凤、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,78,
爱的替身,谭咏麟、,流行、,抒情、悲伤、KTV、,粤语,139,
友共情,古巨基、,流行、,抒情、悲伤、爱情、,粤语,68,
高山低谷,林奕匡、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,71,编曲很巧妙用舒缓钢琴作为背景：采用开头和结尾相同的旋律，做到了首尾呼应的效果！让人过耳不忘就像听个故事一样，有开始有过程，有高潮，有结尾，娓娓道来的记录着整个过程。也算是对主人公情感上的宿命回归！这首歌是凄美又浪漫、心痛又难受的各种情绪全部涌上来。“高山不傲，低谷不弃”加油[拜]
弥敦道,洪卓立、,流行-粤语流行、,,粤语,112,歌曲进来的第一个D调弦乐音，顺着耳朵，滑落心尖。随即一句“街边太多人与车，繁华闹市人最夜”，沉寂的心瞬间被洪卓立细腻的歌喉俘虏，一个在弥敦道上的相遇故事随着轻柔旋律由此展开。随着悲伤的弦乐潜入耳边，整个人仿佛置身于深夜的弥敦道，见证一对昔日恋人于雨中相遇。几秒的对视，勾起旧日甜蜜
我恨我痴心(Live),刘德华、,流行-华语流行、,热血、抒情、动感、KTV、,粤语,130,
爱的呼唤,郭富城、,流行-粤语流行、,爱情、浪漫、KTV、,粤语,80,
倩影,蔡枫华、,流行-粤语流行、,抒情、悲伤、放松、KTV、,粤语,85,
爱莫能助,张卫健、许志安、苏永康、梁汉文、,流行-粤语流行、,抒情、KTV、,粤语,103,
思觉失调,刘浩龙、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,华语,67,
新鸳鸯蝴蝶梦(粤),何家劲、,流行-粤语流行、流行-成⼈时代、,抒情、KTV、,粤语,90,
路过蜻蜓,张国荣、,流行-粤语流行、,抒情、悲伤、抑郁、思念、孤独、KTV、,粤语,115,
一生爱你一个,郑伊健、,流行-粤语流行、,抒情、悲伤、,粤语,75,
飞花 (Live),李克勤、,流行-粤语流行、,抒情、思念、KTV、酒吧、,粤语,75,
世间始终你好 (Live),林子祥、叶蒨文、李克勤、杨千嬅、李健、李玟、林晓峰、周笔畅、毛不易、刘惜君、马赛克、炎明熹、Mike 曾比特、安崎、单依纯、魔动闪霸、何炅、王祖蓝、全体观众、,原声带-综艺原声、流行-粤语流行、,热血、抒情、动感、KTV、正直、,粤语,68,
梦断,张智霖、许秋怡、,流行、,抒情、悲伤、KTV、,粤语,59,
耀出千分光组曲 (Live),林子祥、,原声带-综艺原声、流行-粤语流行、,抒情、,粤语,133,
祝福 (Live),叶蒨文、,流行-粤语流行、,抒情、悲伤、爱情、思念、KTV、,粤语,68,
再度孤独,甄妮、,流行、,抒情、悲伤、KTV、,粤语,70,
农民,Beyond、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,73,
丝丝记忆,张学友、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、思念、KTV、,粤语,65,
今生今世,张国荣、,原声带-电影原声、流行-粤语流行、,抒情、爱情、浪漫、KTV、婚礼、散步、,粤语,61,
都是你的错,陈慧琳、郑中基、,流行-粤语流行、,热血、抒情、动感、KTV、,粤语,68,
执迷不悔(粤),王菲、,流行-粤语流行、,抒情、,粤语,70,
七友,梁汉文、,流行-粤语流行、,抒情、悲伤、爱情、苦情、KTV、,粤语,99,
月亮,陈慧娴、,流行-粤语流行、,抒情、KTV、,粤语,65,
快乐情人,陈慧琳、,流行-粤语流行、,抒情、爱情、浪漫、放松、治愈、KTV、,粤语,146,
灰姑娘(Live),梁咏琪、,流行-粤语流行、,热血、抒情、动感、悲伤、KTV、,粤语,72,
甘心替代你,郑伊健、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,粤语,74,
流浪花,吕方、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,62,
情凭谁来定错对,谭咏麟、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,64,
也许不易,谭咏麟、,原声带-综艺原声、流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,62,
寂寞夜晚(Live),张国荣、,流行-粤语流行、,抒情、,粤语,63,
也曾相识 (live),左麟右李、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,粤语,125,
逝去的诺言 (Live),陈慧娴、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,82,
当年情,古巨基、古天乐、,流行、,抒情、悲伤、孤独、KTV、,粤语,75,
我与你,古巨基、,流行-粤语流行、,抒情、悲伤、思念、KTV、婚礼、,粤语,66,
总有你鼓励,伦永亮、李国祥、,流行-粤语流行、,抒情、悲伤、爱情、思念、浪漫、KTV、,粤语,102,
回到最爱的那天,洪卓立、,流行-粤语流行、,抒情、思念、,粤语,115,
再见理想,Beyond、,流行-粤语流行、,悲伤、,粤语,68,
Dear Leslie,古巨基、,流行、,抒情、悲伤、思念、KTV、,粤语,73,
还我真情,谭咏麟、,原声带-电视剧原声、流行-粤语流行、,抒情、,粤语,131,
遥望,Beyond、,摇滚-经典摇滚、,抒情、动感、,粤语,68,
共同渡过(Live),张国荣、,流行-粤语流行、,抒情、,粤语,117,
风雨同路,邓瑞霞、,流行-粤语流行、,抒情、KTV、,粤语,92,
深爱着你,陈百强、,流行-粤语流行、,,粤语,114,
默契,郑秀文、,流行-粤语流行、,抒情、悲伤、爱情、KTV、,粤语,122,
城市足印,徐小凤、,流行-粤语流行、,抒情、悲伤、,粤语,77,
在水中央,林子祥、,流行-粤语流行、,悲伤、,粤语,79,
旧梦不须记,雷安娜、,原声带-电影原声、国风、,抒情、悲伤、放松、治愈、,粤语,82,
祈祷,王馨平、,流行、,抒情、慵懒、放松、KTV、,粤语,67,
难言再见,吴婉芳、,流行、,抒情、悲伤、KTV、,粤语,74,
千载不变,温拿乐队、,流行-粤语流行、,抒情、放松、KTV、,粤语,80,
每当变幻时(Live),温拿乐队、,流行-粤语流行、,抒情、悲伤、KTV、,华语,81,
每当变幻时,薰妮、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,79,
最后一班渡轮,蔡国权、,流行-华语流行、,抒情、,粤语,57,
多情,黎瑞恩、,流行-粤语流行、,抒情、,粤语,105,
还是觉得你最好(Live),张学友、,流行-粤语流行、,抒情、悲伤、思念、KTV、,粤语,98,
约定余生,梁靖国、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,60,
几分伤心几分痴,王杰、,原声带-电视剧原声、,抒情、悲伤、KTV、,粤语,70,
用心良苦,梅艳芳、,流行-华语流行、,抒情、悲伤、KTV、,国语,65,
左右手,张国荣、,流行-粤语流行、,抒情、清新、悲伤、平静、爱情、苦情、放松、治愈、孤独、KTV、,粤语,65,
眼泪为你流,陈百强、,原声带-动画片原声、流行、,抒情、悲伤、爱情、苦情、放松、,粤语,77,
心有不甘,卫兰、,流行-粤语流行、,抒情、KTV、,粤语,68,
只有情永在,张学友、邝美云、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、放松、KTV、,粤语,82,
一首歌一个故事 (Live),李克勤、谭咏麟、,流行-粤语流行、,抒情、KTV、,粤语,69,
凭着爱,苏芮、,流行、,抒情、放松、KTV、,粤语,68,
春夏秋冬 A Balloon's Journey,张国荣、,流行-粤语流行、,抒情、清新、平静、放松、憧憬、治愈、正能量、,粤语,135,
如风,王菲、,流行-粤语流行、,抒情、悲伤、,粤语,58,王菲的声音美妙就在于，淡淡的耐人寻味，即使外面乌云密布，听她会平稳许多。
情系半生,张学友、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、爱情、浪漫、苦情、KTV、,粤语,92,
童年,蔡国权、,流行-粤语流行、,可爱、快乐、放松、KTV、,粤语,,
爱情影画戏,黎明、,流行、,抒情、,粤语,63,
愿你决定,张国荣、,流行-粤语流行、,甜蜜、抒情、悲伤、爱情、浪漫、苦情、KTV、,粤语,65,
这些年来,张国荣、,流行-粤语流行、,抒情、悲伤、放松、孤独、,粤语,63,
分手总要在雨天,张学友、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,92,
黄金海岸,邓瑞霞、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,109,
阿Sam与阿Tam (Classic Version),谭咏麟、许冠杰、,流行、,抒情、悲伤、思念、KTV、,粤语,102,
一起走过的日子 (Live),刘德华、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,68,
堆积情感,邝美云、,流行、,抒情、悲伤、KTV、,粤语,66,
漫漫前路,徐小凤、,流行-粤语流行、,抒情、放松、KTV、正能量、,粤语,110,
友谊之光,Maria Cordero、,原声带、流行、,热血、动感、放松、KTV、,粤语,85,
小风波,谭咏麟、,流行、,抒情、悲伤、KTV、,粤语,109,
相思风雨中,张学友、汤宝如、,原声带-电视剧原声、流行、,爱情、抒情、悲伤、,粤语,79,
今夜情为证,谭咏麟、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、KTV、,粤语,61,
等(Live),陈奕迅、,流行-粤语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、酒吧、,粤语,71,荒凉的曲，荒凉的词，荒凉的夜。如同喃喃自语的低沉声音，听着歌就想起独自坐在楼顶上看对面城市的窗户灯光点点。多如繁星。
一生无悔,高安、,流行-华语流行、,热血、抒情、动感、悲伤、爱情、KTV、,国语,76,
心爱的人,黄小琥、,流行-华语流行、,抒情、悲伤、爱情、思念、KTV、,国语,101,
有多少爱可以重来,商潮、,流行-华语流行、,,国语,56,
灰色轨迹,Beyond、,流行-粤语流行、,热血、抒情、动感、,粤语,71,灰色轨迹的尾奏，仅用两把吉他用一分钟时间把一个人失落、失意、失恋、彷徨、无奈和心情的跌宕起伏演绎的淋漓尽致，深入到骨髓，沁人脾肺，颤动心房！
唱着情歌流着泪,祁隆、,流行、,动感、活力、,国语,120,
今天（婚礼版）,钟子轩、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,115,
致命情人,方拾贰（方十二）、,另类/独立-独立流行、,清新、动感、悲伤、快乐、爱情、慵懒、浪漫、苦情、放松、正能量、舞蹈、,国语,104,这是充满极致诱惑的一首歌，整首歌的旋律充满魅惑。能让人联想到风情万种的上海滩舞女，穿着华丽，边唱边摇摆。听着非常惬意享受，让人欲罢不能。又独具雅致。
三年的赌注(粤语版),群星、,,抒情、孤独、悲伤、,粤语,64,
敢爱敢做,林子祥、,原声带-电影原声、流行-粤语流行、,正能量、,粤语,98,
今天,一叶、,流行、,KTV、悲伤、抒情、,国语,61,一首与原唱不同的演唱风格。这一版本的《今天》唱出了男女之间从朋友变成恋人最后成为夫妻历经的千辛万苦，是一首非常适合在婚礼上放出来的歌。
大海,陈大本事、,流行-华语流行、,抒情、悲伤、爱情、思念、,国语,80,借海抒情，希望海风能吹走忧愁，希望海水能带来你的温柔，可希望终究是希望，想说爱你却只能埋葬在心里
处处吻( 复 古 蒸 汽 波 改 编 ),Mr.16罗隽永、,流行-华语流行、,抒情、悲伤、快乐、爱情、思念、苦情、,粤语,79,
怎样,面奶、,流行、,KTV、抒情、悲伤、孤独、,国语,120,
命运的要求,丁文涛、,摇滚、,抒情、悲伤、梦幻、思念、放松、KTV、正能量、,国语,66,
一定要爱你(网络版),田一龙、,流行-华语流行、,甜蜜、抒情、悲伤、爱情、婚礼、,国语,104,
大花轿,火风、,中国音乐-时代曲、,快乐、,国语,80,以前的歌真可谓制作精良，哪怕是大花轿这样粗犷的歌，我能沉浸在它的编曲里有点不能自拔，特别是鼓点。
秋天不回来,刘大壮、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、苦情、活力、放松、治愈、孤独、,国语,78,《秋天不回来》由胡力谱曲，王强作词并演唱的一首歌曲，收录在王强2006年12月26日发行的同名专辑《秋天不回来》中。2007年，该曲获得第一届无线音乐颁奖盛典“年度十大畅销金曲”奖，王强凭借该曲获得“年度最畅销新人（内地）”。
喝醉以后才明白,胡蒎、,流行-华语流行、,热血、抒情、动感、悲伤、爱情、苦情、KTV、酒吧、,国语,65,
明天会更好-老谢完整版,白胖胖的老谢、,流行、,悲伤、校园、,国语,63,
断点,巧乐兹、,流行-华语流行、,,国语,108,听到前奏眼眶突然一热，我的青春平平淡淡，没有轰轰烈烈的爱情，但是就是在听到这首许久没有听过的歌的时候，想起学生时代，最惬意的假期，外面知了蝉叫，热气扑面，我和三两好友坐在奶茶店，吹着空调，听着这首歌，仿佛没有什么事可以烦恼……好像已经过去好多年了，旋律承载着回忆又让我开始怀念了啊
不分手的恋爱,1个球、,节奏布鲁斯-灵魂乐、流行、,抒情、苦情、爱情、悲伤、KTV、,国语,83,
犯错,小眼鑫、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,国语,130,这首情歌对唱有些不同于以往，没有合唱部分，始终都是分开演唱，犹如一对争吵中的恋人，你一言我一语，诉说着各自心中的情伤。谁会不被如此真实细腻的情感所征服，爱情里的甜蜜与苦涩你是否都曾经尝过，温柔与力量的完美结合为你倾情诠释
爱的哲学(Au男声版)（翻自 牟凡）,仇远旭、,,,,,
我要你（翻自 yatessss）,阿虾、,民谣-华语民谣、,抒情、悲伤、爱情、思念、浪漫、苦情、,国语,114,
你知道我在等你吗？【吉他版】,握蓝、,流行-华语流行、,放松、,国语,111,
机器铃 砍菜刀,张卫、,嘻哈说唱-中文嘻哈、,抒情、动感、悲伤、思念、活力、孤独、正能量、亲情、遗憾、感人、,山东话,130,开头从平凡的讲诉，到中间嘶吼，到最后的无奈，从曲中，哭到曲终，仿佛看到了童年的倒带，可是时间，再也回不去了。
红山果,安与骑兵、,流行-华语流行、民谣、,动感、可爱、快乐、爱情、活力、放松、酒吧、广场舞、轻快、舞蹈、,国语,119,歌曲旋律优美，多变，大胆，率真，表现在社会主义下，劳动人民对美好爱情的追求。
你是我心内的一首歌,王力宏、任家萱、,流行-华语流行、,甜蜜、幸福、可爱、快乐、爱情、KTV、婚礼、酒吧、,国语,90,
梦醒时分,大壮、,流行-华语流行、,热血、抒情、动感、悲伤、爱情、KTV、酒吧、,国语,135,
不惑余生,艾岩、,摇滚-民谣摇滚、,抒情、悲伤、,国语,58,
那些花儿,朴树、,民谣-流行民谣、民谣-华语民谣、,抒情、悲伤、思念、孤独、旅游、,国语,125,
野孩子 (男生版) (翻自 杨千嬅),国武、,流行-粤语流行、,抒情、悲伤、,粤语,120,
下辈子如果我还记得你,是小陈啊、,民谣-华语民谣、,悲伤、爱情、浪漫、苦情、孤独、,华语,64,
遗憾,阿虾、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、遗憾、,华语,60,
不必在乎我是谁 录音室版,张浩泽、,流行-华语流行、,抒情、悲伤、爱情、苦情、,国语,115,
羞答答的玫瑰静悄悄地开,钱正昊、,摇滚-流行摇滚、,动感、可爱、快乐、活力、助眠、,国语,100,
下辈子如果我还记得你,蔡少铭、,流行-华语流行、,放松、,国语,63,
火苗 (男生版),有点难、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,88,
偏偏喜欢你(女声版),阿梨粤、,流行-粤语流行、,抒情、,粤语,69,
为你我受冷风吹,大壮、,流行-华语流行、,抒情、悲伤、爱情、思念、酒吧、,国语,60,听这歌真的很有感触，很喜欢这样的歌曲，有种默默的悲伤感，爱情真的是这么的折磨人，为你真的是心甘情愿，希望念念不忘，必有回响。人生在世，也不枉来一趟。
爱的暴风雨,何呵呵(何佳欢)、,流行-华语流行、,动感、快乐、活力、,国语,117,
如果有来生,谭维维、,流行-华语流行、民谣、,抒情、清新、悲伤、快乐、爱情、思念、放松、孤独、轻快、正能量、,国语,79,
父亲写的散文诗,刘乐瑶、,原声带-综艺原声、流行-华语流行、,抒情、悲伤、思念、KTV、,国语,66,娓娓道来的叙述感，歌声一点点走进人心里，也许这就是音乐的魅力，将自己的情感和故事用音乐的形式诉说表达出来，感动自己也去感动其他人
爱就一个字,张浩泽、,流行-华语流行、,抒情、悲伤、思念、,国语,114,
像个孩子,仙屁孩、,流行-华语流行、,热血、抒情、动感、,国语,92,
天涯,风小筝、,流行-华语流行、,快乐、,国语,120,其实这个版本细细品味也很好听，俏皮中带点活泼，虽然是伤心的歌却有另外一种可爱的味道，我觉得这就是中华文字从不同角度去唱时的那种奇妙变化～
梦醒时分,夏日入侵企画、,摇滚-流行摇滚、,热血、动感、爱情、浪漫、正能量、,国语,119,
红尘来去一场梦,邢凯翔MoMo、,流行-华语流行、,抒情、悲伤、,国语,78,
信仰,康树龙、,流行、,热血、抒情、动感、悲伤、KTV、,国语,122,
别怕我伤心,修海、,流行-华语流行、,抒情、悲伤、孤独、KTV、酒吧、,国语,131,
